,name,y_preds,y_preds_sc,error,error_sc,uq_sc,uq
0,metal_co_ox_2_spin_2_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.605388,-0.14714481,0.758604559425935,0.1556988736636891,0.1256520078460616,0.6124767338562037
2,metal_co_ox_2_spin_2_ligstr_[PH2]-[S]-[S]-[PH2]_[PH2]-[S]-[S]-[PH2]_[PH2]-[S]-[S]-[PH2]_[PH2]-[S]-[S]-[PH2]_[PH2]-[S]-[S]-[PH2]_[PH2]-[S]-[S]-[PH2],14.874746,-0.09186048,0.2375927682563876,0.0487645030388372,0.1443724672951983,0.7037275308489724
12,metal_co_ox_3_spin_5_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.671192,0.89258075,-0.5186814453203574,-0.1064561240399105,0.1490740718661693,0.7266449792914963
24,metal_mn_ox_2_spin_6_ligstr_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH]_[SH]-[OH],15.721626,0.08195638,0.3718199696214004,0.0763137398177696,0.1281341124458783,0.6245754766017049
26,metal_mn_ox_3_spin_5_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],20.2648,1.0144148,0.943381745108944,0.193623251410601,0.1363365831289755,0.6645575074474787
27,metal_co_ox_2_spin_2_ligstr_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH],16.165607,0.17308089,-0.903129755462892,-0.1853618085345921,0.1580153288337543,0.7702281416933626
30,metal_co_ox_2_spin_4_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.622719,0.47214398,-0.386696151848092,-0.0793670820204645,0.1366723500323975,0.6661941658652005
35,metal_co_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],26.789398,2.353549,-0.5670656670031704,-0.1163867153176672,0.1286470667007166,0.6270758150523718
37,metal_cr_ox_2_spin_1_ligstr_[PH2]-[O]-[O]-[PH2]_[PH2]-[O]-[O]-[PH2]_[PH2]-[O]-[O]-[PH2]_[PH2]-[O]-[O]-[PH2]_[PH2]-[O]-[O]-[PH2]_[PH2]-[O]-[O]-[PH2],14.99145,-0.06790782,0.2097764499442842,0.0430552565709675,0.1453326912438389,0.7084080356647364
39,metal_cr_ox_2_spin_5_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.294403,-0.21097252,-0.0082394990441443,-0.0016912000714334,0.1348395580632909,0.6572604253041142
40,metal_cr_ox_2_spin_5_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.123104,-0.24613056,0.7150706628124688,0.1467638206393743,0.1336575067353509,0.6514986476055514
41,metal_cr_ox_2_spin_5_ligstr_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-],14.274127,-0.21513404,1.3586080122029536,0.2788459153069366,0.1421209422399494,0.6927527224422202
47,metal_fe_ox_2_spin_1_ligstr_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],15.315225,-0.001455022,-0.0329166396043625,-0.0067559251169117,0.1521422334205906,0.7416003914652305
57,metal_mn_ox_2_spin_6_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.277963,-0.0091027375,-0.2761812492599329,-0.0566844248296619,0.1470018791391048,0.7165443063683232
62,metal_co_ox_2_spin_2_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.68406,0.4847339,0.3340492738136298,0.0685617147904861,0.139327168024474,0.6791347808274522
68,metal_co_ox_3_spin_1_ligstr_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],18.334131,0.6181569,0.5440887588145813,0.1116707109784874,0.1292102309011782,0.6298208962972813
71,metal_cr_ox_2_spin_5_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,13.799978,-0.31245014,0.071359856026925,0.0146461305504504,0.1355376029567554,0.660662967482015
73,metal_fe_ox_2_spin_1_ligstr_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O],19.569801,0.87177074,0.9151977445150372,0.187838658005834,0.1279384776053511,0.6236218763353137
75,metal_fe_ox_2_spin_1_ligstr_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],11.863067,-0.7099893,0.5011862958038726,0.1028654761150186,0.1588560825331023,0.774326302069638
89,metal_co_ox_2_spin_4_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],21.094223,1.184649,-1.1558323903108023,-0.2372276037101635,0.1303671994729799,0.6354604108914255
94,metal_co_ox_3_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],19.94524,0.94882745,0.3902550667176427,0.0800975911198887,0.1350547835375195,0.6583095179350866
97,metal_cr_ox_2_spin_1_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],14.3854685,-0.19228187,1.224552650464485,0.2513318815715372,0.1479920915297062,0.7213709865083054
104,metal_fe_ox_2_spin_5_ligstr_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],14.694723,-0.12880917,0.3595193164742785,0.0737891537162218,0.1333668236676488,0.6500817453296116
114,metal_mn_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.61153,1.4960669,0.7450921672280728,0.152925434888951,0.1288744851332142,0.6281843409019983
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.639509,-0.3453854,0.7667084591851108,0.1573622126202415,0.1445820147861269,0.7047489467820066
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.205875,-0.22914216,-0.1812743644478107,-0.0372054249944552,0.1404468428318818,0.6845925111158718
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],14.396846,-0.18994659,0.3517333388220116,0.0721912041345892,0.1352806558281369,0.6594105072881215
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.397399,0.015410731,-0.394513160579379,-0.080971421486573,0.1504680298904195,0.7334396726072717
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,14.061234,-0.2588288,0.181464571849899,0.037244560262513,0.1412719977738281,0.6886146370845052
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.873642,0.11315671,-0.0001816185430989,-3.726859900171631e-05,0.126023951852139,0.6142897335362308
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.472423,-0.17443496,0.1946874348619918,0.0399584515011849,0.1372609838129723,0.6690633957449615
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],26.845024,2.364966,-1.1004748099184525,-0.2258656489262187,0.1324536358704022,0.6456305130011943
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.797636,0.5080449,-0.9927336809451076,-0.2037523508320227,0.1801800155917287,0.8782674415436396
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.366505,0.21431375,0.7954285637055083,0.1632568334665255,0.1573382133421538,0.7669276175565181
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.945856,1.5646853,0.1484647531375635,0.0304713962418596,0.1241364006774007,0.6050890753190817
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.638882,1.091193,1.544107670325591,0.3169185892822102,0.1335829386342792,0.6511351736923434
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.1900215,-0.027152183,0.6416260969819536,0.1316898661494668,0.1340089959513517,0.6532119426868811
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.150528,-0.035258085,-0.416484231866896,-0.0854809019249951,0.1205512495206456,0.5876136548422335
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.226511,0.18558086,-0.0693355519829097,-0.0142307523090856,0.124970599592459,0.6091552851285361
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.920802,-0.08240778,0.2891234618422675,0.0593408933811432,0.1311936038491426,0.6394886270881512
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.636202,0.06442348,0.9881730108493708,0.2028163753037549,0.1234200468629107,0.601597288342452
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.368246,0.009427298,-0.1765453439817665,-0.0362348436301808,0.1479189137864905,0.7210142897397936
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.78661,-0.31519398,-0.2555633596570406,-0.0524528768087346,0.1287277099326901,0.6274689015153214
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.358197,-0.19787912,0.0797425254536428,0.0163666132230411,0.1223886827645712,0.5965700187810978
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.24725,0.3950813,-0.5983368254225994,-0.1228049430797256,0.1361563988311377,0.6636792191326029
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],20.62461,1.0882641,0.0101413006342099,0.0020815050288349,0.1238214138824712,0.603553707228485
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.048291,-0.056241542,1.345485782017331,0.2761526846952002,0.1424712535874354,0.6944602761345086
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.266899,-0.011373566,0.1936093033502093,0.0397371172037003,0.1230496789745594,0.5997919712729425
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.956726,-0.28027853,-0.1163128334696494,-0.0238724665688619,0.1309599414188505,0.6383496655659006
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.506191,-0.16750427,-0.0845711333053351,-0.0173577786815632,0.1384499759819849,0.6748590058011861
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.490725,1.2660284,-0.7610291019943247,-0.1561967461176194,0.1280697344374655,0.624261673161547
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.390697,0.83501077,-0.9366018657519676,-0.1922318959273068,0.1484503766421494,0.7236048463061372
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],13.995547,-0.27231067,-0.5594011298867922,-0.1148135900593103,0.1480712116581085,0.7217566487723378
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.950858,-0.07623904,0.704404878394163,0.1445747937696435,0.1351891033285636,0.6589642448138782
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],15.050309,-0.055827305,0.629696884809281,0.1292414486686744,0.1291472808786516,0.6295140534154668
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.057718,-0.05430662,-0.0351793007088563,-0.0072203105972142,0.12947473454743,0.6311101898957396
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.833136,2.1572819,-0.8471871707497627,-0.1738800180941382,0.1183969207981981,0.5771126191469363
